source,line,static_link_pattern
client/src/pages/admin/TriageInboxTabV2.jsx,404,/admin/triage/${…}/dismiss
client/src/pages/admin/TriageInboxTabV2.jsx,438,/admin/triage/${…}/resolve
client/src/pages/admin/TriageInboxTabV2.jsx,462,/admin/triage/${…}/apply-property-roles
client/src/pages/admin/TurfHeightReviewPage.jsx,4,../../components/admin/AdminCommandHeader
client/src/pages/admin/TurfHeightReviewPage.jsx,46,/admin/turf-height/review
client/src/pages/admin/TurfHeightReviewPage.jsx,58,/admin/turf-height/${…}/resolve
client/src/pages/admin/WinLossSlicesCard.jsx,18,/admin/estimates/win-loss-slices?days=${…}
client/src/pages/admin/_DesignSystemFlagsPage.jsx,83,/admin/feature-flags/all
client/src/pages/admin/_DesignSystemFlagsPage.jsx,84,/admin/feature-flags/visual-service-notes
client/src/pages/admin/_DesignSystemFlagsPage.jsx,105,/admin/feature-flags/toggle
client/src/pages/admin/_DesignSystemFlagsPage.jsx,142,/admin/feature-flags/visual-service-notes
client/src/pages/admin/agents/AgentControlCenterTab.jsx,42,/admin/agents/control/lanes?${…}
client/src/pages/admin/agents/AgentControlCenterTab.jsx,67,/admin/agents?tab=activity
client/src/pages/admin/agents/PickModelDialog.jsx,71,/admin/agents/models/search?q=${…}&providers=${…}&cap=${…}
client/src/pages/admin/agents/PickModelDialog.jsx,93,/admin/agents/models/probe
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,91,/admin/pipeline/opportunities/reviewed-history?limit=8
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,107,/admin/pipeline/opportunities/reviewed-history?limit=8
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,132,/admin/pipeline/opportunities/reviewed-history/reopen
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,304,/admin/pipeline/opportunities/${…}/link-candidates
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,336,/admin/pipeline/opportunities/link
client/src/pages/admin/pipeline/DuplicateCleanupQueue.jsx,357,/admin/pipeline/opportunities/${…}/dismiss-duplicate-risk
client/src/pages/admin/pipeline/OpportunityActions.jsx,29,/admin/estimates?${…}
client/src/pages/admin/pipeline/OpportunityActions.jsx,37,/admin/communications${…}
client/src/pages/admin/pipeline/OpportunityActions.jsx,133,/admin/schedule
client/src/pages/admin/pipeline/OpportunityActions.jsx,135,/admin/estimates?tab=estimates
client/src/pages/admin/pipeline/OpportunityActions.jsx,135,/admin/leads
client/src/pages/admin/pipeline/OpportunityActions.jsx,137,/admin/estimates
client/src/pages/admin/pipeline/OpportunityActions.jsx,143,/admin/leads
client/src/pages/admin/pipeline/OpportunityActions.jsx,144,/admin/estimates?tab=estimates
client/src/pages/admin/pipeline/OpportunityActions.jsx,145,/admin/customers?customerId=${…}
client/src/pages/admin/pipeline/OpportunityActions.jsx,154,/admin/estimates?tab=estimates
client/src/pages/admin/pipeline/OpportunityActions.jsx,243,/admin/pipeline/opportunities/${…}/link-candidates
client/src/pages/admin/pipeline/OpportunityActions.jsx,268,/admin/estimates/${…}/follow-up
client/src/pages/admin/pipeline/OpportunityActions.jsx,272,/admin/estimates/${…}/send
client/src/pages/admin/pipeline/OpportunityActions.jsx,282,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/pipeline/OpportunityActions.jsx,289,/admin/estimates/${…}/mark-accepted
client/src/pages/admin/pipeline/OpportunityActions.jsx,299,/admin/estimates/${…}
client/src/pages/admin/pipeline/OpportunityActions.jsx,306,/admin/estimates/${…}/extend
client/src/pages/admin/pipeline/OpportunityActions.jsx,313,/admin/leads/${…}/lost
client/src/pages/admin/pipeline/OpportunityActions.jsx,320,/admin/pipeline/opportunities/link
client/src/pages/admin/pipeline/OpportunityActions.jsx,344,/admin/pipeline/opportunities/history?${…}
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,231,/admin/pipeline/saved-views
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,258,/admin/pipeline/saved-views
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,279,/admin/pipeline/saved-views/${…}
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,320,/admin/pipeline/opportunities?${…}
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,390,/admin/estimates?tab=new
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,398,/admin/pipeline
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,404,/admin/estimates
client/src/pages/admin/pipeline/UnifiedPipelineView.jsx,410,/admin/leads
client/src/pages/tech/TechEstimatorPage.jsx,13,/admin/estimates?tab=new
client/src/pages/tech/TechHomePage.jsx,70,../admin/ProjectsPage
client/src/pages/tech/TechHomePage.jsx,135,/admin/dispatch?tab=schedule&completeService=${…}
client/src/pages/tech/TechHomePage.jsx,256,${…}/api/admin/schedule?date=${…}
client/src/pages/tech/TechHomePage.jsx,443,/admin/schedule/${…}/estimate-source
client/src/pages/tech/TechHomePage.jsx,444,/admin/schedule/${…}/visit-brief
client/src/pages/tech/TechHomePage.jsx,498,${…}/api/admin/projects/types
client/src/pages/tech/TechProtocolsPage.jsx,98,/api/admin/protocols/photos/relevant?serviceType=${…}&month=${…}
client/src/pages/tech/TechProtocolsPage.jsx,100,/api/admin/protocols/photos
client/src/pages/tech/TechProtocolsPage.jsx,104,/api/admin/protocols/scripts?service_line=${…}
client/src/pages/tech/TechProtocolsPage.jsx,105,/api/admin/protocols/scripts
client/src/pages/tech/TechProtocolsPage.jsx,108,/api/admin/protocols/equipment?service_line=${…}
client/src/pages/tech/TechProtocolsPage.jsx,109,/api/admin/protocols/equipment
client/src/utils/admin-fetch.js,59,/admin/login
scripts/check-portal-brand.js,59,/admin/
scripts/qa/e2e.js,100,${…}/admin/login
scripts/qa/e2e.js,103,/api/admin/auth/login
scripts/qa/e2e.js,107,${…}/api/admin/auth/login
scripts/qa/e2e.js,108,${…}/api/admin/settings
scripts/qa/e2e.js,109,${…}/api/admin/settings
scripts/qa/e2e.js,125,${…}/api/admin/settings
scripts/qa/e2e.js,150,${…}/api/admin/dispatch/${…}/reschedule
scripts/qa/e2e.js,157,${…}/api/admin/dispatch/${…}/reschedule
scripts/qa/e2e.js,182,${…}/api/admin/dispatch/${…}/complete
scripts/qa/e2e.js,189,${…}/api/admin/dispatch/${…}/complete
server/index.js,346,/api/admin/auth/login
server/index.js,428,/api/admin/auth
server/index.js,458,/api/admin
server/index.js,537,/api/admin/auth
server/index.js,538,/api/admin/push
server/index.js,539,/api/admin/visits
server/index.js,540,/api/admin/intelligence-bar
server/index.js,541,/api/admin/agent-estimate
server/index.js,542,/api/admin/tool-health
server/index.js,543,/api/admin/customers/intelligence
server/index.js,547,/api/admin/customers
server/index.js,548,/api/admin/customers
server/index.js,549,/api/admin/customer-duplicates
server/index.js,550,/api/admin/dashboard
server/index.js,551,/api/admin/kpi-targets
server/index.js,552,/api/admin/usage
server/index.js,553,/api/admin/command-center
server/index.js,554,/api/admin/feature-flags
server/index.js,555,/api/admin/turf-height
server/index.js,556,/api/admin/estimates
server/index.js,557,/api/admin/service-outlines
server/index.js,558,/api/admin/estimates
server/index.js,559,/api/admin/pipeline
server/index.js,560,/api/admin/lookup
server/index.js,579,/api/admin/reviews
server/index.js,580,/api/admin/settings
server/index.js,581,/api/admin/backlink-agent
server/index.js,582,/api/admin/import
server/index.js,583,/api/admin/estimator
server/index.js,584,/api/admin/referrals
server/index.js,586,/api/admin/dispatch
server/index.js,587,/api/admin/auto-dispatch
server/index.js,589,/api/admin/dev
server/index.js,590,/api/admin/dev
server/index.js,591,/api/admin/dev
server/index.js,593,/api/admin/communications
server/index.js,594,/api/admin/communications
server/index.js,595,/api/admin/email-templates
server/index.js,596,/api/admin/notification-events
server/index.js,597,/api/admin/newsletter
server/index.js,639,/api/admin/credentials
server/index.js,640,/api/admin/seo-diagnosis
server/index.js,661,/api/admin/inventory
server/index.js,662,/api/admin/price-match
server/index.js,663,/api/admin/price-change
server/index.js,664,/api/admin/compliance
server/index.js,665,/api/admin/workflows
server/index.js,666,/api/admin/ads
server/index.js,667,/api/admin/seo/actions
server/index.js,668,/api/admin/seo/url-intelligence
server/index.js,669,/api/admin/seo
server/index.js,670,/api/admin/content-registry
server/index.js,671,/api/admin/content
server/index.js,672,/api/admin/knowledge
server/index.js,673,/api/admin/csr
server/index.js,687,/api/admin/protocols
server/index.js,688,/api/admin/revenue
server/index.js,689,/api/admin/schedule/find-time
server/index.js,690,/api/admin/schedule
server/index.js,694,/api/admin/technicians
server/index.js,703,/api/admin/data-hygiene
server/index.js,704,/api/admin/agents
server/index.js,705,/api/admin/agent-decisions
server/index.js,706,/api/admin/drafts
server/index.js,707,/api/admin/gbp
server/index.js,708,/api/admin/automations
server/index.js,709,/api/admin/social-media
server/index.js,710,/api/admin/call-recordings
server/index.js,711,/api/admin/triage
server/index.js,713,/api/admin/contracts
server/index.js,714,/api/admin/document-templates
server/index.js,715,/api/admin/invoices
server/index.js,716,/api/admin/billing-recovery
server/index.js,717,/api/admin/payers
server/index.js,718,/api/admin/job-forms
server/index.js,719,/api/admin/job-costs
server/index.js,720,/api/admin/job-expenses
server/index.js,721,/api/admin/projects
server/index.js,729,/api/admin/tax
server/index.js,730,/api/admin/pricing
server/index.js,731,/api/admin/lawn-assessment
server/index.js,733,/api/admin/photo-assessments
server/index.js,735,/api/admin/careers
server/index.js,736,/api/admin/knowledge-bridge
server/index.js,737,/api/admin/assessment-analytics
server/index.js,738,/api/admin/treatment-plans
server/index.js,739,/api/admin/equipment
server/index.js,740,/api/admin/equipment-systems
server/index.js,741,/api/admin/analytics
server/index.js,742,/api/admin/token-health
server/index.js,743,/api/admin/integrations
server/index.js,753,/api/admin/kb
server/index.js,754,/api/admin/notifications
server/index.js,757,/api/admin/payments
server/index.js,759,/api/admin/review-requests
server/index.js,760,/api/admin/requests
server/index.js,761,/api/admin/wiki
server/index.js,762,/api/admin/health
server/index.js,763,/api/admin/timetracking
server/index.js,764,/api/admin/timesheets
server/index.js,766,/api/admin/leads
server/index.js,767,/api/admin/equipment-maintenance
server/index.js,768,/api/admin/ical-history
server/index.js,769,/api/admin/mileage
server/index.js,770,/api/admin/compliance-v2
server/index.js,771,/api/admin/services
server/index.js,772,/api/admin/discounts
server/index.js,773,/api/admin/banking
server/index.js,774,/api/admin/dashboard-ops
server/index.js,775,/api/admin/sms-templates
server/index.js,776,/api/admin/email
server/index.js,777,/api/admin/pricing-config
server/index.js,778,/api/admin/pest-pressure
server/index.js,779,/api/admin/pricing-proposals
server/index.js,780,/api/admin/pricing-reality-check
server/index.js,789,/api/admin/geofence
server/index.js,790,/api/admin
server/index.js,836,/admin
server/middleware/admin-auth.js,22,/api/admin/auth/me
server/middleware/admin-auth.js,23,/api/admin/auth/change-password
server/middleware/staff-maintenance.js,5,/api/admin
server/middleware/staff-maintenance.js,12,/api/ai/admin
server/routes/admin-agents.js,24,/admin/leads
server/routes/admin-agents.js,31,/admin/seo
server/routes/admin-agents.js,38,/admin/ppc
server/routes/admin-agents.js,45,/admin/reviews
server/routes/admin-agents.js,52,/admin/seo
server/routes/admin-agents.js,59,/admin/agents?tab=dispatch
server/routes/admin-agents.js,66,/admin/pricing-logic
server/routes/admin-agents.js,265,/admin/agents/tasks/${…}/state
server/routes/admin-agents.js,377,/admin/agents?tab=decisions
server/routes/admin-agents.js,416,/admin/communications
server/routes/admin-agents.js,474,/admin/leads?search=${…}
server/routes/admin-agents.js,475,/admin/leads
server/routes/admin-agents.js,481,/admin/agents/leads/${…}/draft-response
server/routes/admin-agents.js,490,/admin/communications?phone=${…}&action=sms
server/routes/admin-agents.js,497,/admin/agents/leads/${…}/mark-contacted
server/routes/admin-agents.js,505,/admin/agents/leads/${…}/schedule-follow-up
server/routes/admin-agents.js,647,/admin/content-engine
server/routes/admin-agents.js,676,/admin/seo
server/routes/admin-agents.js,737,/admin/ppc
server/routes/admin-agents.js,773,/admin/reviews
server/routes/admin-agents.js,781,/admin/agents/reviews/${…}/draft-response
server/routes/admin-agents.js,789,/admin/reviews
server/routes/admin-agents.js,857,/admin/dispatch
server/routes/admin-agents.js,887,/admin/agents?tab=dispatch&run=${…}
server/routes/admin-agents.js,915,/admin/pricing-logic
server/routes/admin-agents.js,1493,/admin/communications?${…}
server/routes/admin-agents.js,1575,/admin/reviews
server/routes/admin-command-center.js,62,/admin/customers?customerId=${…}
server/routes/admin-command-center.js,66,/admin/dispatch?job=${…}
server/routes/admin-command-center.js,70,/admin/estimates?estimateId=${…}
server/routes/admin-command-center.js,74,/admin/leads?leadId=${…}
server/routes/admin-command-center.js,78,/admin/invoices?search=${…}
server/routes/admin-command-center.js,86,/admin/dispatch?tab=schedule&date=${…}
server/routes/admin-command-center.js,387,/admin/communications?customerId=${…}
server/routes/admin-command-center.js,387,/admin/communications
server/routes/admin-command-center.js,495,/admin/dashboard
server/routes/admin-communications.js,1125,/admin/communications
server/routes/admin-communications.js,1337,/admin/communications
server/routes/admin-customers.js,3614,/admin/customers?customerId=${…}
server/routes/admin-customers.js,4105,/admin/customers?customerId=${…}
server/routes/admin-dispatch.js,2558,/admin/customers/${…}
server/routes/admin-dispatch.js,2574,/admin/customers/${…}
server/routes/admin-email.js,97,${…}/admin/email
server/routes/admin-estimates.js,801,/admin/estimates
server/routes/admin-estimates.js,1485,/admin/estimates?estimateId=${…}
server/routes/admin-estimates.js,1929,/admin/estimates?estimateId=${…}
server/routes/admin-estimates.js,4551,/admin/dashboard
server/routes/admin-invoices.js,818,/admin/invoices
server/routes/admin-kpi-targets.js,99,/admin/kpi-targets
server/routes/admin-protocols.js,1301,/admin/dispatch?tab=schedule
server/routes/admin-protocols.js,1302,/admin/lawn-assessments?tab=field
server/routes/admin-protocols.js,1305,/admin/inventory?tab=protocols
server/routes/admin-protocols.js,1306,/admin/knowledge
server/routes/admin-protocols.js,1307,/admin/kb
server/routes/admin-protocols.js,1310,/admin/dispatch?tab=board
server/routes/admin-protocols.js,1311,/admin/compliance
server/routes/admin-push.js,306,/admin/communications#notifications
server/routes/admin-settings.js,118,${…}/admin/settings?tab=integrations&gbpOAuth=success&location=${…}
server/routes/admin-settings.js,169,${…}/admin/settings?tab=integrations&linkedinOAuth=${…}
server/routes/ai-assistant.js,230,/admin/escalations
server/routes/ai-assistant.js,249,/admin/escalations/:id
server/routes/ai-assistant.js,270,/admin/conversations
server/routes/ai-assistant.js,287,/admin/conversations/:id/messages
server/routes/ai-assistant.js,300,/admin/conversations/:id/reply
server/routes/ai-assistant.js,358,/admin/calls
server/routes/ai-assistant.js,459,/admin/calls/route-calibration
server/routes/ai-assistant.js,580,/admin/calls/:id
server/routes/ai-assistant.js,589,/admin/calls/:id/route-feedback
server/routes/ai-assistant.js,652,/admin/stats
server/routes/auth.js,594,/admin/customers
server/routes/badges.js,321,/admin/definitions
server/routes/badges.js,326,/admin/stats
server/routes/badges.js,343,/admin/customer/:customerId
server/routes/billing-v2.js,731,/admin/customers/${…}
server/routes/billing-v2.js,743,/admin/customers/${…}
server/routes/billing-v2.js,784,/admin/customers/${…}
server/routes/booking.js,2830,/admin/customers?customerId=${…}
server/routes/booking.js,3016,/admin/customers/${…}
server/routes/booking.js,3247,/admin/customers/${…}
server/routes/collections-voice-webhook.js,363,/admin/customers/${…}
server/routes/collections-voice-webhook.js,398,/admin/customers/${…}
server/routes/collections-voice-webhook.js,535,/admin/customers/${…}
server/routes/estimate-public.js,8572,/admin/estimates
server/routes/estimate-public.js,11888,/admin/customers/${…}
server/routes/estimate-public.js,11915,/admin/customers/${…}
server/routes/estimate-public.js,11926,/admin/customers/${…}
server/routes/estimate-public.js,12052,/admin/customers/${…}
server/routes/estimate-public.js,12917,/admin/customers/${…}
server/routes/estimate-public.js,12917,/admin/invoices
server/routes/estimate-public.js,12926,/admin/customers/${…}
server/routes/estimate-public.js,12926,/admin/invoices
server/routes/estimate-public.js,13578,/admin/estimates
server/routes/estimate-public.js,13853,/admin/estimates
server/routes/estimate-public.js,15910,/admin/estimates
server/routes/estimate-public.js,15964,/admin/estimates
server/routes/estimate-public.js,16200,/admin/estimates
server/routes/estimate-public.js,25020,/admin/estimates
server/routes/integrations-commitments-worker.js,64,/admin/communications#tab=owed
server/routes/lead-webhook.js,712,/admin/leads
server/routes/promotions.js,363,/admin/customers
server/routes/public-quote.js,2892,/admin/leads
server/routes/public-quote.js,3419,/admin/leads
server/routes/requests.js,679,/admin/customers?customerId=${…}
server/routes/review-gate.js,253,/admin/customers?customerId=${…}
server/routes/satisfaction.js,254,/admin/reviews
server/routes/schedule.js,527,/admin/schedule?serviceId=${…}
server/routes/service-preferences.js,190,/admin/customers?customerId=${…}
server/routes/stripe-webhook.js,1208,/admin/payers
server/routes/stripe-webhook.js,3422,/admin/revenue
server/routes/stripe-webhook.js,3456,/admin/revenue
server/routes/stripe-webhook.js,3631,/admin/revenue
server/routes/stripe-webhook.js,3661,/admin/revenue
server/routes/stripe-webhook.js,3865,/admin/invoices
server/routes/stripe-webhook.js,4779,/admin/customers/${…}
server/routes/stripe-webhook.js,5085,/admin/customers/${…}
server/routes/stripe-webhook.js,5143,/admin/banking
server/routes/stripe-webhook.js,5154,/admin/banking
server/routes/stripe-webhook.js,6499,/admin/invoices
server/routes/stripe-webhook.js,6558,/admin/payers
server/routes/stripe-webhook.js,6630,/admin/revenue
server/routes/stripe-webhook.js,6731,/admin/invoices
server/routes/stripe-webhook.js,6792,/admin/revenue
server/routes/stripe-webhook.js,6834,/admin/invoices
server/routes/stripe-webhook.js,6928,/admin/invoices
server/routes/stripe-webhook.js,7073,/admin/revenue
server/routes/stripe-webhook.js,7281,/admin/revenue
server/routes/stripe-webhook.js,7310,/admin/revenue
server/routes/stripe-webhook.js,7369,/admin/revenue
server/routes/stripe-webhook.js,7476,/admin/invoices
server/routes/stripe-webhook.js,7538,/admin/revenue
server/routes/stripe-webhook.js,7581,/admin/invoices
server/routes/stripe-webhook.js,7679,/admin/invoices
server/routes/stripe-webhook.js,7910,/admin/invoices
server/routes/twilio-voice-webhook.js,1500,/admin/communications
server/routes/twilio-voice-webhook.js,1550,/admin/communications
server/routes/twilio-voice-webhook.js,1669,/admin/communications
server/routes/twilio-voice-webhook.js,2868,/admin/communications
server/routes/twilio-voice-webhook.js,3014,/admin/communications
server/routes/twilio-voice-webhook.js,3030,/admin/communications
server/routes/twilio-webhook.js,1365,/admin/communications
server/routes/twilio-webhook.js,1408,/admin/communications
server/routes/twilio-webhook.js,1808,/admin/communications
server/routes/well-known.js,65,/admin
server/routes/well-known.js,66,/admin/*
server/services/admin-cancellation.js,1044,/admin/customers?customerId=${…}
server/services/admin-cancellation.js,2212,/admin/customers?customerId=${…}
server/services/agent-activity.js,226,/admin/blog?tab=autopilot
server/services/agent-activity.js,264,/admin/agents?tab=drafts
server/services/agent-control/sources/agent-decisions.js,114,/admin/agents?tab=decisions
server/services/agent-control/sources/agent-decisions.js,118,/admin/communications?thread=${…}
server/services/agent-control/sources/agent-decisions.js,118,/admin/communications
server/services/agent-control/sources/autonomous-runs.js,117,/admin/blog?tab=autopilot
server/services/agent-control/sources/call-log.js,192,/admin/communications#tab=calls&call=${…}
server/services/agent-control/sources/managed-sessions.js,85,/admin/agents?tab=models
server/services/agent-control/sources/message-drafts.js,74,/admin/agents?tab=drafts
server/services/agent-watchdog-liveness.js,59,/admin/agents?tab=queue
server/services/annual-prepay-renewals.js,599,/admin/customers/${…}
server/services/annual-prepay-renewals.js,599,/admin/dispatch
server/services/appointment-card-request.js,554,/admin/dispatch
server/services/appointment-card-request.js,678,/admin/schedule
server/services/appointment-card-request.js,758,/admin/schedule
server/services/appointment-card-request.js,1369,/admin/customers/${…}
server/services/appointment-card-request.js,1369,/admin/dashboard
server/services/appointment-card-request.js,2080,/admin/customers/${…}
server/services/appointment-card-request.js,2080,/admin/dispatch
server/services/appointment-card-request.js,2319,/admin/customers/${…}
server/services/appointment-card-request.js,2319,/admin/dispatch
server/services/appointment-card-request.js,2337,/admin/customers/${…}
server/services/appointment-card-request.js,2337,/admin/dispatch
server/services/appointment-card-request.js,2410,/admin/customers/${…}
server/services/appointment-card-request.js,2410,/admin/dispatch
server/services/appointment-card-request.js,2795,/admin/customers/${…}
server/services/appointment-card-request.js,2795,/admin/dispatch
server/services/appointment-card-request.js,2951,/admin/customers/${…}
server/services/appointment-card-request.js,2951,/admin/dispatch
server/services/appointment-reminders.js,205,/admin/customers/${…}
server/services/appointment-reminders.js,205,/admin/communications
server/services/appointment-reminders.js,1735,/admin/customers/${…}
server/services/appointment-reminders.js,2099,/admin/dispatch
server/services/autopay-setup-link.js,690,/admin/customers/${…}
server/services/autopay-setup-link.js,690,/admin/dashboard
server/services/autopay-sms-digest.js,188,${…}/admin/communications?tab=templates
server/services/autopay-sms-digest.js,277,/admin/communications
server/services/billing-cron.js,389,/admin/revenue
server/services/billing-cron.js,452,/admin/revenue
server/services/billing-cron.js,900,/admin/revenue
server/services/billing-cron.js,931,/admin/revenue
server/services/billing-cron.js,1185,/admin/revenue
server/services/booking-funnel-canary.js,48,/admin/schedule
server/services/call-booking-miss-watchdog.js,277,/admin/dispatch
server/services/call-commitments-watchdog.js,133,/admin/communications#tab=owed
server/services/call-commitments-watchdog.js,156,/admin/communications#tab=owed
server/services/call-ingest-watchdog.js,199,/admin/communications
server/services/call-ingest-watchdog.js,214,/admin/communications
server/services/call-processing-stall-watchdog.js,320,/admin/communications#tab=calls
server/services/call-processing-stall-watchdog.js,343,/admin/communications#tab=calls
server/services/call-recording-processor.js,705,/admin/customers/${…}
server/services/call-recording-processor.js,705,/admin/communications
server/services/call-recording-processor.js,3634,/admin/leads?lead=${…}
server/services/call-recording-processor.js,11558,/admin/leads?lead=${…}
server/services/call-recording-processor.js,11956,/admin/customers/${…}
server/services/call-recording-processor.js,11956,/admin/communications
server/services/call-recording-processor.js,14079,/admin/dispatch
server/services/cancellation-processor.js,227,/admin/customers?customerId=${…}
server/services/cancellation-resolution/actions.js,50,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,518,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,611,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,946,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,1075,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,1386,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,1427,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,1456,/admin/customers/${…}
server/services/collections/outbound-voice/collections-conversation.js,1729,/admin/customers/${…}
server/services/collections/outbound-voice/flags.js,47,/admin/customers/${…}
server/services/collections/shadow-sweep.js,138,/admin/customers/${…}
server/services/complete-scheduled-service.js,7417,/admin/customers/${…}
server/services/complete-scheduled-service.js,7877,/admin/customers/${…}
server/services/complete-scheduled-service.js,8185,/admin/customers/${…}
server/services/complete-scheduled-service.js,8256,/admin/customers/${…}
server/services/complete-scheduled-service.js,9359,/admin/customers/${…}
server/services/complete-scheduled-service.js,9377,/admin/customers/${…}
server/services/complete-scheduled-service.js,9636,/admin/customers/${…}
server/services/complete-scheduled-service.js,9646,/admin/customers/${…}
server/services/complete-scheduled-service.js,9928,/admin/customers/${…}
server/services/complete-scheduled-service.js,9928,/admin/dispatch
server/services/completion-comms-guard.js,384,/admin/communications?thread=${…}
server/services/completion-record-invariants.js,226,/admin/dispatch
server/services/completion-record-invariants.js,243,/admin/dispatch
server/services/completion-record-invariants.js,263,/admin/dispatch
server/services/completion-record-invariants.js,282,/admin/dispatch
server/services/completion-record-invariants.js,331,/admin/dispatch
server/services/completion-record-invariants.js,372,/admin/dispatch
server/services/contact-correction.js,1289,/admin/customers?customerId=${…}
server/services/contact-correction.js,1805,/admin/customers?customerId=${…}
server/services/content/autonomous-runner.js,1612,/admin/seo
server/services/content/autonomous-runner.js,1696,/admin/seo
server/services/content/autonomous-runner.js,1921,/admin/seo
server/services/content/email-approvals.js,978,/admin/seo
server/services/content/parked-run-digest.js,108,${…}/admin/blog?tab=autopilot
server/services/content/parked-run-digest.js,520,/admin/blog?tab=autopilot
server/services/content/post-publish-visibility-worker.js,260,/admin/seo
server/services/content/post-publish-visibility-worker.js,292,/admin/seo
server/services/customer-dedupe.js,1934,/admin/customers?customerId=${…}
server/services/customer-dedupe.js,1935,/admin/customers
server/services/customer-dedupe.js,2034,/admin/customers/duplicates
server/services/customer-dedupe.js,4276,/admin/customers?customerId=${…}
server/services/dashboard-alerts.js,61,/admin/dispatch?tab=schedule&date=${…}
server/services/dashboard-alerts.js,170,/admin/invoices
server/services/dashboard-alerts.js,189,/admin/invoices
server/services/dashboard-alerts.js,214,/admin/communications
server/services/dashboard-alerts.js,288,/admin/customers
server/services/dashboard-alerts.js,310,/admin/inventory?tab=unit-review
server/services/dashboard-alerts.js,338,/admin/customers?view=health
server/services/dashboard-alerts.js,396,/admin/invoices?invoice=${…}
server/services/dashboard-alerts.js,437,/admin/dispatch?tab=schedule&date=${…}
server/services/dashboard-alerts.js,535,/admin/dispatch?tab=schedule&date=${…}
server/services/dashboard-alerts.js,577,/admin/inventory?tab=forecast
server/services/dashboard-alerts.js,593,/admin/pricing-logic
server/services/dashboard-alerts.js,636,/admin/leads
server/services/dashboard-alerts.js,688,/admin/estimates
server/services/dashboard-alerts.js,713,/admin/billing-recovery
server/services/dashboard-alerts.js,745,/admin/customers
server/services/dashboard-alerts.js,788,/admin/leads
server/services/dashboard-alerts.js,815,/admin/leads?builder_warranty=expiring
server/services/dashboard-alerts.js,836,/admin/customers/duplicates
server/services/data-hygiene/auto-apply.js,246,/admin/agents?tab=hygiene&status=auto_applied
server/services/email-bounce-recovery.js,922,/admin/customers/${…}
server/services/email-bounce-recovery.js,922,/admin/communications
server/services/email-bounce-recovery.js,934,/admin/customers/${…}
server/services/email-bounce-recovery.js,934,/admin/communications
server/services/email-bounce-recovery.js,946,/admin/customers/${…}
server/services/email-bounce-recovery.js,946,/admin/communications
server/services/email-bounce-recovery.js,1082,/admin/customers/${…}
server/services/email-bounce-recovery.js,1082,/admin/leads
server/services/email-bounce-rescue.js,547,/admin/customers?customerId=${…}
server/services/email-bounce-rescue.js,547,/admin/leads
server/services/email-bounce-rescue.js,575,/admin/customers
server/services/email-bounce-rescue.js,606,/admin/customers?customerId=${…}
server/services/email-bounce-rescue.js,606,/admin/leads
server/services/email-template-library.js,638,/admin/communications
server/services/email/email-actions.js,727,/admin/email
server/services/email/email-actions.js,855,/admin/estimates
server/services/email/email-actions.js,995,/admin/estimates
server/services/email/email-actions.js,995,/admin/email
server/services/email/email-actions.js,1308,/admin/email
server/services/email/inbox-hygiene.js,596,/admin/email
server/services/email/inbox-hygiene.js,616,/admin/email
server/services/estimate-card-holds.js,387,/admin/customers/${…}
server/services/estimate-card-holds.js,722,/admin/customers/${…}
server/services/estimate-card-holds.js,722,/admin/dispatch
server/services/estimate-card-holds.js,780,/admin/customers/${…}
server/services/estimate-card-holds.js,780,/admin/dispatch
server/services/estimate-card-holds.js,992,/admin/customers/${…}
server/services/estimate-card-holds.js,992,/admin/dispatch
server/services/estimate-card-holds.js,1016,/admin/customers/${…}
server/services/estimate-card-holds.js,1016,/admin/dispatch
server/services/estimate-card-holds.js,1215,/admin/customers/${…}
server/services/estimate-card-holds.js,1215,/admin/dispatch
server/services/estimate-card-holds.js,1260,/admin/customers/${…}
server/services/estimate-card-holds.js,1260,/admin/dispatch
server/services/estimate-card-holds.js,1770,/admin/customers/${…}
server/services/estimate-card-holds.js,1770,/admin/dispatch
server/services/estimate-card-holds.js,1854,/admin/customers/${…}
server/services/estimate-card-holds.js,1854,/admin/dispatch
server/services/estimate-card-holds.js,2428,/admin/customers/${…}
server/services/estimate-clarify-asks.js,867,/admin/communications
